trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,change_dummy,GDP Growth Rate,CPI,PPI_ppiip,PPI_ppi,PPI_qm,PPI_rmi,PPI_pi,PPI_cg,PPI_food,PPI_clothing,PPI_roeu,PPI_dcg,MS_m2_yoy,MS_m1_yoy,MS_m0_yoy,MS_cd,MS_qm,MS_ftd,MS_sd,MS_rests,SP_500_close_diff,SP500_Volume,US_Stock_P,US_Stock_D,US_Stock_E,US_Stock_CPI,US_Stock_Rate GS10,US_Stock_Price,US_Stock_Dividend,US_Stock_Earnings,US_Stock_CAPE,"Sentiment - (1 for pos, -1 for neg)"
7/22/13,2202.189,2170.089,2203.058,2159.813,2190.478,11.711,0.5346,53283495,48872947.25,1,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,6.45,465115936,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/23/13,2265.845,2211.587,2276.742,2206.756,2202.189,63.656,2.8906,74809731,69255423.11,1,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,-4.31,438855424,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/24/13,2249.151,2253.376,2265.578,2217.192,2265.845,-16.694,-0.7368,69592307,69279825.85,0,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,-1.4,514314656,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/25/13,2237.683,2255.223,2268.839,2227.853,2249.151,-11.468,-0.5099,65774316,60558362.76,0,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,6.32,502108480,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/26/13,2224.008,2226.429,2238.42,2209.806,2237.683,-13.675,-0.6111,48941098,45636069.9,0,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,-0.63,457379712,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/29/13,2175.97,2205.083,2205.083,2169.017,2224.008,-48.038,-2.16,54600925,49624613.44,0,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,0.23,411199968,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/30/13,2189.388,2184.007,2221.589,2162.979,2175.97,13.418,0.6166,55193623,50907227.29,1,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,-21.14,492238592,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
7/31/13,2193.021,2211.75,2235.384,2187.21,2189.388,3.633,0.1659,48327055,46723493.39,1,1.8,102.67,97.73,97.02,94.01,96.77,97.42,99.98,100.41,101.04,99.49,99.14,14.5,9.7,9.5,256183.68,741615.88,226038.66,449302.32,66274.9,-2.8,649166464,1668.68,33.65,92.09,233.596,2.58,1804.85,36.39,99.61,23.49,-1
8/1/13,2245.364,2206.004,2245.56,2200.626,2193.021,52.343,2.3868,62603997,58944765.67,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,2.53,520624288,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/2/13,2247.263,2263.495,2274.71,2244.252,2245.364,1.899,0.0846,60890893,58459999.45,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,9.77,494271968,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/5/13,2278.329,2249.976,2278.329,2243.22,2247.263,31.066,1.3824,55342151,53623068.58,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,6.46,363503776,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/6/13,2293.641,2270.672,2302.484,2256.715,2278.329,15.312,0.6721,73746895,68993574.81,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,-6.57,446571232,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/7/13,2280.623,2292.379,2313.879,2276.862,2293.641,-13.018,-0.5676,73048695,69560482.11,0,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,6.06,438520672,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/8/13,2276.782,2277.253,2297.628,2267.073,2280.623,-3.841,-0.1684,53098430,52710276.67,0,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,1.95,447033280,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/9/13,2286.01,2288.51,2301.59,2258.334,2276.782,9.228,0.4053,64600017,62663979.06,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,-4.69,403455936,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/12/13,2352.794,2296.22,2352.89,2293.176,2286.01,66.784,2.9214,97863216,94038910.34,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,8.77,369626976,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/13/13,2359.068,2352.883,2360.827,2340.733,2352.794,6.274,0.2667,78393636,71178520.24,1,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,24.07,402385632,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/14/13,2349.08,2362.619,2386.599,2340.833,2359.068,-9.988,-0.4234,75942128,71338219.59,0,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,5.49,413885248,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/15/13,2321.576,2348.839,2362.089,2319.784,2349.08,-27.504,-1.1708,61951853,59411203.59,0,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,9.77,499477472,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
8/16/13,2304.144,2314.261,2423.081,2295.023,2321.576,-17.432,-0.7509,120369563,104026773.4,0,1.8,102.57,98.38,97.86,95.82,97.64,98.15,100,100.48,101.08,99.59,99.02,14.7,9.9,9.3,259160.56,747170.52,229495.56,450214.1,67460.85,-6.29,639181376,1670.09,34.02,93.23,233.877,2.74,1804.21,36.76,100.72,23.36,1
